Date,Output Volume
2017-06-26,2038562.62068308
2017-06-27,3663612.30391403
2017-06-28,2820062.14277023
2017-06-29,2746268.25457711
2017-06-30,3190875.76819878
2017-07-01,3527087.61346614
2017-07-02,2245251.66647877
2017-07-03,1827284.062094
2017-07-04,2792936.60990056
2017-07-05,2291477.19384794
2017-07-06,2487223.82150366
2017-07-07,2280796.95740429
2017-07-08,2440749.08129192
2017-07-09,2771629.98032492
2017-07-10,2226178.87545534
2017-07-11,3306532.71967752
2017-07-12,2898368.86162398
2017-07-13,2652040.9535926
2017-07-14,2493932.63010986
2017-07-15,2615237.82756105
2017-07-16,1908124.77749462
2017-07-17,2074336.67277098
2017-07-18,2719295.97436004
2017-07-19,2602078.56968
2017-07-20,2502601.59729949
2017-07-21,2421860.1853205
2017-07-22,2264411.85873673
2017-07-23,1736417.6105362
2017-07-24,1626118.16562383
2017-07-25,2407768.20187993
2017-07-26,7485921.16457802
2017-07-27,3541568.07417227
2017-07-28,2498828.39927749
2017-07-29,4308971.28751817
2017-07-30,4327775.73267177
2017-07-31,8557370.76300169
2017-08-01,2913108.21087104
2017-08-02,2625129.56183071
2017-08-03,2846911.53950074
2017-08-04,2140087.33383787
2017-08-05,2344527.82744138
2017-08-06,1906740.12928895
2017-08-07,1764622.52639407
2017-08-08,2412194.29320587
2017-08-09,2646232.61270041
2017-08-10,2450568.16549365
2017-08-11,2847837.21542459
2017-08-12,3189297.7073409
2017-08-13,2424047.52615201
2017-08-14,2221290.61388552
2017-08-15,2850841.79896736
2017-08-16,2728687.70118436
2017-08-17,2961847.85360923
2017-08-18,2702895.28217947
2017-08-19,2643299.64797232
2017-08-20,2368415.7014002
2017-08-21,1856495.07066143
2017-08-22,2461703.85157258
2017-08-23,1838719.3187747
2017-08-24,2333912.40966567
2017-08-25,1644330.36335375
2017-08-26,1450290.81988376
2017-08-27,1361478.83499156
2017-08-28,1274187.30533899
2017-08-29,1740587.84543631
2017-08-30,1940253.0645215
2017-08-31,1676683.95753724
2017-09-01,1777416.92281727
2017-09-02,1745147.08854534
2017-09-03,1620077.46517987
2017-09-04,1425209.12199263
2017-09-05,2413466.75601169
2017-09-06,6506509.41260963
2017-09-07,2512420.45749094
2017-09-08,2243720.70361628
2017-09-09,2105364.45329934
2017-09-10,1849634.94783695
2017-09-11,1626416.03725823
2017-09-12,2712433.7648915
2017-09-13,2405621.3186328
2017-09-14,2819035.3805374
2017-09-15,3299531.97456579
2017-09-16,3469825.3116973
2017-09-17,2220179.1696214
2017-09-18,1734416.22834153
2017-09-19,2361736.93388716
2017-09-20,1913779.71261494
2017-09-21,1957301.44005759
2017-09-22,1939661.74364845
2017-09-23,1808154.90473349
2017-09-24,1326500.99026253
2017-09-25,1193869.73901428
2017-09-26,1945608.13509495
2017-09-27,2055907.57193785
2017-09-28,2259432.97445456
2017-09-29,2269358.40477184
2017-09-30,1948577.16857089
2017-10-01,1648749.0298671
2017-10-02,1453174.76367685
2017-10-03,1960777.33156008
2017-10-04,1620841.34862333
2017-10-05,1474824.76801289
2017-10-06,1668669.27159772
2017-10-07,1423866.03777575
2017-10-08,989773.1667177
2017-10-09,1395694.36570847
2017-10-10,2452170.98533258
2017-10-11,1972244.59628951
2017-10-12,1782825.55968757
2017-10-13,1983617.93434265
2017-10-14,1946441.51173932
2017-10-15,1526289.42577503
2017-10-16,1313752.05824212
2017-10-17,1979272.88361979
2017-10-18,2848105.51630208
2017-10-19,2097434.79677447
2017-10-20,1908956.26385377
2017-10-21,1903279.54942706
2017-10-22,1538215.86143085
2017-10-23,1607412.3666056
2017-10-24,2959804.69154209
2017-10-25,2520797.10278672
2017-10-26,1967702.63912681
2017-10-27,1872408.94767293
2017-10-28,1919484.94518682
2017-10-29,1418639.56444901
2017-10-30,1676449.86927639
2017-10-31,1792972.50450655
2017-11-01,1985114.52003321
2017-11-02,2185879.54327832
2017-11-03,2233768.99571801
2017-11-04,3035518.57368476
2017-11-05,5997287.84907682
2017-11-06,5921913.25101614
2017-11-07,2683929.71851718
2017-11-08,3696922.35714984
2017-11-09,4103664.04423772
2017-11-10,2258077.17665383
2017-11-11,2310538.18279724
2017-11-12,1723652.45501599
2017-11-13,2105850.99918585
2017-11-14,4393859.91208152
2017-11-15,3850536.31352484
2017-11-16,3410818.32939432
2017-11-17,3798407.28549878
2017-11-18,3819895.83701544
2017-11-19,2644927.71913717
2017-11-20,5582726.9954041
2017-11-21,4080890.75837816
2017-11-22,3682353.68238977
2017-11-23,3458252.67244062
2017-11-24,3439476.60664824
2017-11-25,2631966.28340288
2017-11-26,2887507.66499144
2017-11-27,2026527.40136955
2017-11-28,2466975.04989761
2017-11-29,2902923.47492221
2017-11-30,3224711.98749752
2017-12-01,2682783.38247047
2017-12-02,2306527.88632149
2017-12-03,2129267.469862
2017-12-04,1849807.99395518
2017-12-05,2680681.62564941
2017-12-06,3013521.47952314
2017-12-07,3537158.91568576
2017-12-08,3424613.25331462
2017-12-09,2503058.39766921
2017-12-10,2871448.47297391
2017-12-11,1944004.99290014
2017-12-12,2815620.58801364
2017-12-13,3218424.94577586
2017-12-14,3240654.93839198
2017-12-15,2981530.92177754
2017-12-16,2718638.28508566
2017-12-17,2398554.3514471
2017-12-18,2345899.92393162
2017-12-19,3064918.74587372
2017-12-20,1904224.78050562
2017-12-21,2265010.45487512
2017-12-22,1754664.63781786
2017-12-23,1918137.35112113
2017-12-24,1761574.65415561
2017-12-25,1407959.98656208
2017-12-26,1815489.86634886
2017-12-27,2204329.04458392
2017-12-28,2332798.3558672
2017-12-29,2044898.80413957
2017-12-30,2322976.83464948
2017-12-31,2208963.23766405
2018-01-01,1683053.25414371
2018-01-02,1651932.76779687
2018-01-03,2557640.90588475
2018-01-04,2771497.69031609
2018-01-05,2771273.97893147
2018-01-06,2938308.48312741
2018-01-07,2948819.07022474
2018-01-08,2801280.14758291
2018-01-09,2473988.17722503
2018-01-10,2209296.36275922
2018-01-11,2161559.9607374
2018-01-12,1856061.6064652
2018-01-13,1774416.78262326
2018-01-14,1360004.27067397
2018-01-15,1270486.04328287
2018-01-16,1501688.93995353
2018-01-17,2940758.67033068
2018-01-18,2435403.0848735
2018-01-19,2213041.21577675
2018-01-20,1880742.35477636
2018-01-21,1415706.17026156
2018-01-22,1118375.90753483
2018-01-23,1549407.505821
2018-01-24,1516879.33319647
2018-01-25,1500963.98265361
2018-01-26,1373466.1014989
2018-01-27,1683319.0363414
2018-01-28,1352871.97434655
2018-01-29,3168254.80905713
2018-01-30,1884964.60003259
2018-01-31,2373846.92492719
2018-02-01,1920471.53656481
2018-02-02,2054590.19332263
2018-02-03,1471680.20654073
2018-02-04,882406.62235835
2018-02-05,970015.2954911
2018-02-06,1875825.34734089
2018-02-07,1911703.89094277
2018-02-08,1127116.32196165
2018-02-09,1203025.47376967
2018-02-10,1144027.64898834
2018-02-11,1520364.2102904
2018-02-12,1390421.47778338
2018-02-13,1658559.8470859
2018-02-14,1425969.59057122
2018-02-15,1507507.21105035
2018-02-16,1402368.44567231
2018-02-17,1073578.14226891
2018-02-18,1455893.03944429
2018-02-19,1660028.17833512
2018-02-20,1824146.36063056
2018-02-21,1222952.40927286
2018-02-22,1360575.46567696
2018-02-23,1470959.54071736
2018-02-24,985687.81319388
2018-02-25,730337.70934626
2018-02-26,596971.3042529
2018-02-27,857272.04903125
2018-02-28,929715.39857261
2018-03-01,1425278.74623495
2018-03-02,1307775.50033829
2018-03-03,978823.20822828
2018-03-04,775746.76497872
2018-03-05,594356.17278416
2018-03-06,942858.49792478
2018-03-07,950931.23101713
2018-03-08,931146.58790637
2018-03-09,970171.13914376
2018-03-10,1220261.23509959
2018-03-11,650735.36055897
2018-03-12,760623.88959344
2018-03-13,1057101.17703986
2018-03-14,1554165.07673197
2018-03-15,1055003.41482792
2018-03-16,1919426.63135184
2018-03-17,1049971.00965671
2018-03-18,2420565.21663983
2018-03-19,1629434.97027754
2018-03-20,1332294.57434284
2018-03-21,1096036.65734224
2018-03-22,968150.21631084
2018-03-23,1061363.36734347
2018-03-24,980615.06675771
2018-03-25,819313.72522966
2018-03-26,786905.91848311
2018-03-27,1750463.74453996
2018-03-28,1000114.56176774
2018-03-29,1168114.65360914
2018-03-30,874959.54055866
2018-03-31,1247137.96618888
2018-04-01,888928.95501275
2018-04-02,878167.46772171
2018-04-03,1404560.2118114
2018-04-04,1359748.7669411
2018-04-05,1391486.25878544
2018-04-06,1032389.00437378
2018-04-07,1244513.65759947
2018-04-08,750494.49950581
2018-04-09,776835.85092649
2018-04-10,1149033.22111371
2018-04-11,963556.93155185
2018-04-12,976276.54201359
2018-04-13,2168818.00161721
2018-04-14,1219595.94005342
2018-04-15,697661.74621876
2018-04-16,789213.78717572
2018-04-17,1307200.8446363
2018-04-18,1261102.10749563
2018-04-19,1053671.57565999
2018-04-20,1346818.01824387
2018-04-21,1542110.18733829
2018-04-22,902417.38825687
2018-04-23,741156.43530295
2018-04-24,1086543.1138224
2018-04-25,1810582.4411154
2018-04-26,1960648.84623386
2018-04-27,1071639.1504127
2018-04-28,1632306.04717216
2018-04-29,1717067.67225349
2018-04-30,1646397.60613137
2018-05-01,1195657.64855203
2018-05-02,1020748.46696147
2018-05-03,1054304.65998065
2018-05-04,1353639.40180996
2018-05-05,1382785.28873649
2018-05-06,1008131.16491259
2018-05-07,1114111.16248645
2018-05-08,1359952.57519071
2018-05-09,1067192.14760016
2018-05-10,1043093.71973017
2018-05-11,1259804.51698013
2018-05-12,1254235.1569567
2018-05-13,997846.23456202
2018-05-14,853621.24239403
2018-05-15,1265863.30230134
2018-05-16,1030643.25041573
2018-05-17,1175772.19147435
2018-05-18,1061371.05604173
2018-05-19,1140243.21577408
2018-05-20,706031.44087163
2018-05-21,741142.17259521
2018-05-22,819259.03878523
2018-05-23,946111.81471509
2018-05-24,1085365.47268615
2018-05-25,1175376.90464077
2018-05-26,950213.40660778
2018-05-27,600855.22441561
2018-05-28,817473.84297686
2018-05-29,1320876.79698465
2018-05-30,1285878.64995322
2018-05-31,1275230.87038197
2018-06-01,1350193.95932493
2018-06-02,1183389.33346632
2018-06-03,956739.77611301
2018-06-04,951573.75437861
2018-06-05,1465633.40972974
2018-06-06,1235240.05609227
2018-06-07,1141923.71784938
2018-06-08,1218173.05176868
2018-06-09,1403074.40864365
2018-06-10,978055.01768374
2018-06-11,1347014.77516557
2018-06-12,1678358.52747658
2018-06-13,1432276.79860149
2018-06-14,1862965.58546819
2018-06-15,1870012.00553618
2018-06-16,1686173.75716158
2018-06-17,790241.17991776
2018-06-18,684579.17179271
2018-06-19,1048833.23217433
2018-06-20,1472734.91229243
2018-06-21,1161141.63128071
2018-06-22,923223.86505338
2018-06-23,1901588.51895574
2018-06-24,1373167.29710677
2018-06-25,919790.6836345
2018-06-26,1298400.12109287
2018-06-27,848025.90719353
2018-06-28,1002273.72326595
2018-06-29,972806.01678537
2018-06-30,1034228.99492196
2018-07-01,719122.0350767
2018-07-02,850703.11321752
2018-07-03,1020459.11861867
2018-07-04,1055561.01604892
2018-07-05,881675.48481721
2018-07-06,1052265.99806811
2018-07-07,952355.36935708
2018-07-08,585089.09262252
2018-07-09,770419.8977392
2018-07-10,1036743.85168951
2018-07-11,1169194.32838648
2018-07-12,834674.36074286
2018-07-13,849958.68161438
2018-07-14,882831.04017687
2018-07-15,724321.34402528
2018-07-16,733521.65440639
2018-07-17,1246935.38941308
2018-07-18,1053379.97488054
2018-07-19,1105484.99045942
2018-07-20,967077.03484741
2018-07-21,922118.03492768
2018-07-22,647056.28573033
2018-07-23,578597.25140526
2018-07-24,971904.91855816
2018-07-25,1184526.20088939
2018-07-26,1002323.4593833
2018-07-27,862300.06139971
2018-07-28,981514.71306454
2018-07-29,636004.84893163
2018-07-30,673285.57556687
2018-07-31,877220.70556006
2018-08-01,860513.90983245
2018-08-02,904998.72664577
2018-08-03,907555.37257644
2018-08-04,997198.03017027
2018-08-05,970440.34915397
2018-08-06,1043761.66769576
2018-08-07,1247103.1357936
2018-08-08,1162776.6159893
2018-08-09,1269824.194138
2018-08-10,1128055.99465364
2018-08-11,963245.45792194
2018-08-12,797175.36745928
2018-08-13,621567.84259807
2018-08-14,897174.75471625
2018-08-15,1202098.89745373
2018-08-16,1048645.76245836
2018-08-17,920984.54438898
2018-08-18,855063.86035174
2018-08-19,643514.28108014
2018-08-20,589226.66614315
2018-08-21,870915.4434448
2018-08-22,1044564.04219379
2018-08-23,883987.91082051
2018-08-24,871695.98201806
2018-08-25,768646.62689183
2018-08-26,644551.03914319
2018-08-27,505024.57765909
2018-08-28,997826.49857686
2018-08-29,1899719.81179535
2018-08-30,883781.05271405
2018-08-31,853358.48651404
2018-09-01,1558420.12540422
2018-09-02,869725.83573412
2018-09-03,819644.37769143
2018-09-04,924007.85429024
2018-09-05,972959.79349254
2018-09-06,936979.60164931
2018-09-07,1259546.9658526
2018-09-08,1088292.40737344
2018-09-09,710286.92984418
2018-09-10,718142.69423714
2018-09-11,860437.00250783
2018-09-12,913742.84905931
2018-09-13,882992.0138364
2018-09-14,1144652.61660978
2018-09-15,734226.1263912
2018-09-16,733512.52885558
2018-09-17,704423.6021038
2018-09-18,1040545.74575206
2018-09-19,1022105.48549307
2018-09-20,961632.49495793
2018-09-21,920878.48963724
2018-09-22,1168143.44184865
2018-09-23,720748.37544552
2018-09-24,552679.83964214
2018-09-25,762862.16691609
2018-09-26,1373547.49749737
2018-09-27,1064624.71353248
2018-09-28,917656.80012797
2018-09-29,1055973.5390583
2018-09-30,764927.06899309
2018-10-01,626575.2469337
2018-10-02,832860.27857511
2018-10-03,1236219.3513521
2018-10-04,796898.80136627
2018-10-05,850099.52974443
2018-10-06,724996.34747588
2018-10-07,607427.19960642
2018-10-08,510739.88614806
2018-10-09,844823.83718345
2018-10-10,721606.76308109
2018-10-11,1054997.33239255
2018-10-12,1079114.3108617
2018-10-13,1102684.86188108
2018-10-14,673355.73202192
2018-10-15,652895.0014665
2018-10-16,1302428.25611297
2018-10-17,819481.42065729
2018-10-18,873398.07875237
2018-10-19,1026908.31060289
2018-10-20,943764.40130654
2018-10-21,659660.76420374
2018-10-22,519873.50787824
2018-10-23,889854.04386542
2018-10-24,1051372.73891257
2018-10-25,985951.30333273
2018-10-26,1014100.17749668
2018-10-27,813500.8896496
2018-10-28,567536.19048548
2018-10-29,512049.34341731
2018-10-30,803183.72535199
2018-10-31,867909.89311536
2018-11-01,915348.88709541
2018-11-02,936695.73346135
2018-11-03,1282688.02058986
2018-11-04,575392.93280077
2018-11-05,600262.99968868
2018-11-06,874224.00497372
2018-11-07,896178.72956166
2018-11-08,885857.14823877
2018-11-09,782805.21902831
2018-11-10,841794.25595842
2018-11-11,577370.81578361
2018-11-12,563161.01197051
2018-11-13,856462.29975822
2018-11-14,873826.04342926
2018-11-15,1233152.49993821
2018-11-16,1841756.91031906
2018-11-17,1122057.85767431
2018-11-18,683078.7774083
2018-11-19,570987.29620474
2018-11-20,1105673.31013451
2018-11-21,2170569.67694779
2018-11-22,1235237.14257349
2018-11-23,1047550.94769416
2018-11-24,1121257.79166302
2018-11-25,921492.26134159
2018-11-26,1105577.14228762
2018-11-27,1266153.94799754
2018-11-28,1214888.69444496
2018-11-29,1418129.75765049
2018-11-30,1193521.4352238
2018-12-01,1893517.65859483
2018-12-02,1147746.71735574
2018-12-03,977684.10786241
2018-12-04,1608321.3490798
2018-12-05,2088773.14055614
2018-12-06,1828563.10064858
2018-12-07,1560716.69687291
2018-12-08,1459051.01196893
2018-12-09,869346.2786981
2018-12-10,769861.36343767
2018-12-11,1029265.26919097
2018-12-12,1235593.543228
2018-12-13,1085995.0967047
2018-12-14,1166764.943236
2018-12-15,1167841.3995769
2018-12-16,804110.69713449
2018-12-17,855245.88561495
2018-12-18,1201024.37448811
2018-12-19,1368688.51690565
2018-12-20,1529093.47368865
2018-12-21,1302086.98234956
2018-12-22,1273913.02525128
2018-12-23,807149.63893515
2018-12-24,767879.683121
2018-12-25,1154207.8752416
2018-12-26,1046649.19555491
2018-12-27,1088555.60717001
2018-12-28,1289628.32760096
2018-12-29,1349081.89274631
2018-12-30,1059149.71483119
2018-12-31,650436.12441719
2019-01-01,850264.87487847
2019-01-02,559558.0032802
2019-01-03,983426.04145047
2019-01-04,926665.15783523
2019-01-05,969397.17993156
2019-01-06,781617.10757854
2019-01-07,666247.49069848
2019-01-08,1009722.61263287
2019-01-09,883965.20935466
2019-01-10,964162.01401271
2019-01-11,1266067.55496128
2019-01-12,1068905.56008309
2019-01-13,824152.88789497
2019-01-14,733806.31440051
2019-01-15,957504.27349963
2019-01-16,1419634.21625665
2019-01-17,960987.88330164
2019-01-18,870146.03186088
2019-01-19,857819.94335752
2019-01-20,624031.66399443
2019-01-21,690732.23968268
2019-01-22,1578643.94413915
2019-01-23,1134253.71879913
2019-01-24,1195345.3029026
2019-01-25,1475163.98924649
2019-01-26,1837929.97628855
2019-01-27,941878.13924206
2019-01-28,747230.98684098
2019-01-29,1719776.73047326
2019-01-30,1459136.16229714
2019-01-31,2314702.08701508
2019-02-01,2207392.6631591
2019-02-02,2775845.37616817
2019-02-03,1478279.83702528
2019-02-04,737414.56285015
2019-02-05,2067218.11178808
2019-02-06,2998467.01587173
2019-02-07,3480625.43347596
2019-02-08,2585652.36645288
2019-02-09,2964175.58835032
2019-02-10,1611653.38404708
2019-02-11,657868.59020693
2019-02-12,2181812.78876648
2019-02-13,3240142.24116142
2019-02-14,3744043.06473098
2019-02-15,2752389.95651955
2019-02-16,2055204.42401195
2019-02-17,715745.10625933
2019-02-18,690917.46119328
2019-02-19,1213915.83061239
2019-02-20,1768216.73446688
2019-02-21,1359712.12207723
2019-02-22,1095390.05487679
2019-02-23,1356485.34617195
2019-02-24,1020531.01924906
2019-02-25,977013.06183906
2019-02-26,1594416.77921015
2019-02-27,1621114.36553917
2019-02-28,1485913.21418954
2019-03-01,1514838.96581282
2019-03-02,1321988.17428139
2019-03-03,1478359.12820438
2019-03-04,1426625.72527656
2019-03-05,1777345.02797186
2019-03-06,2235555.47319239
2019-03-07,1391733.20656793
2019-03-08,1338415.07114174
2019-03-09,1229860.1726099
2019-03-10,830144.96323559
2019-03-11,660929.38998908
2019-03-12,1177578.50230588
2019-03-13,1479023.40620347
2019-03-14,1147843.01054957
2019-03-15,1458852.47807689
2019-03-16,1256712.01737237
2019-03-17,843109.921553
2019-03-18,801851.18930239
2019-03-19,1801356.7201262
2019-03-20,1337776.9568538
2019-03-21,1353695.20532425
2019-03-22,1442648.70957912
2019-03-23,1764577.58894823
2019-03-24,723552.90383189
2019-03-25,632345.59207981
2019-03-26,1447903.14810638
2019-03-27,1271986.84825434
2019-03-28,1280011.02416982
2019-03-29,1434642.4919705
2019-03-30,1308550.88793352
2019-03-31,938470.11061377
2019-04-01,924743.43632721
2019-04-02,1802367.5943299
2019-04-03,3365088.18606021
2019-04-04,1301736.11260172
2019-04-05,1273938.58244206
2019-04-06,1058311.85838842
2019-04-07,784739.74668087
2019-04-08,839957.98674418
2019-04-09,1494982.43848005
2019-04-10,1968636.10326119
2019-04-11,1578203.09948066
2019-04-12,1891986.82544938
2019-04-13,1460600.47337414
2019-04-14,1108275.0577751
2019-04-15,1031414.79138554
2019-04-16,1528380.08551567
2019-04-17,1798407.49704722
2019-04-18,1566017.30300229
2019-04-19,1817957.06539832
2019-04-20,2028803.14935857
2019-04-21,1074150.75715467
2019-04-22,800563.09522056
2019-04-23,1793179.80455423
2019-04-24,2175349.23363166
2019-04-25,2035351.21214977
2019-04-26,1836950.98920297
2019-04-27,1325272.32769201
2019-04-28,725567.75798493
2019-04-29,824664.87891026
2019-04-30,1182122.69948175
2019-05-01,1858906.49776097
2019-05-02,1163603.80877484
2019-05-03,978222.40118879
2019-05-04,1265935.18319045
2019-05-05,865546.27999594
2019-05-06,769216.51494721
2019-05-07,1198913.37992639
2019-05-08,1508587.97424681
2019-05-09,1309319.78328711
2019-05-10,1266619.23716876
2019-05-11,1345554.04196381
2019-05-12,1266693.5714429
2019-05-13,920262.0555913
2019-05-14,1680279.89903616
2019-05-15,1665714.29147824
2019-05-16,2165881.28131128
2019-05-17,1420107.39595572
2019-05-18,1365887.16199783
2019-05-19,814473.10512318
2019-05-20,901061.31413395
2019-05-21,1217034.54454353
2019-05-22,1094664.8008249
2019-05-23,1163730.19792129
2019-05-24,1245542.03868537
2019-05-25,1317456.86468573
2019-05-26,784470.56750126
2019-05-27,876115.20494294
2019-05-28,1187174.75954755
2019-05-29,1315689.9562255
2019-05-30,1433587.16656738
2019-05-31,1258156.88749268
2019-06-01,2063809.44219738
2019-06-02,1167453.58504543
2019-06-03,1184473.54372865
2019-06-04,1730806.73319021
2019-06-05,1817845.93694716
2019-06-06,1924906.77321785
2019-06-07,2011886.74690728
2019-06-08,1438859.68839326
2019-06-09,895850.55461332
2019-06-10,912975.52439212
2019-06-11,1499495.63558653
2019-06-12,2154676.89508364
2019-06-13,1298650.44907532
2019-06-14,1204801.80205929
2019-06-15,1312407.4599879
2019-06-16,994831.21446552
2019-06-17,1797915.3373961
2019-06-18,2279682.47032882
2019-06-19,2840750.24057578
2019-06-20,1648649.01171054
2019-06-21,3494902.1822338
2019-06-22,1679763.68925209
2019-06-23,1894656.52452081
2019-06-24,988819.78231605
2019-06-25,1699832.61649821
2019-06-26,1934286.82477538
2019-06-27,1875723.88611343
2019-06-28,1677079.18329411
2019-06-29,1426790.87039334
2019-06-30,1453721.04188652
2019-07-01,1878933.18264478
2019-07-02,2136288.45224799
2019-07-03,1399916.1634354
2019-07-04,1705993.74309213
2019-07-05,1230070.61645662
2019-07-06,1592729.91094305
2019-07-07,680420.7066227
2019-07-08,909973.60775559
2019-07-09,2558595.16441061
2019-07-10,2377885.26953863
2019-07-11,2357743.84299936
2019-07-12,3010724.60075074
2019-07-13,2341382.03737602
2019-07-14,1583710.38197647
2019-07-15,1549926.85387234
2019-07-16,1845972.3730829
2019-07-17,2473868.05829869
2019-07-18,2181022.11130058
2019-07-19,4696774.67052436
2019-07-20,1266478.12105091
2019-07-21,883011.04826651
2019-07-22,1485664.07024587
2019-07-23,5649109.81887251
2019-07-24,1184763.26442695
2019-07-25,1552680.79245554
2019-07-26,1954691.84098604
2019-07-27,958820.17401506
2019-07-28,611607.91185161
2019-07-29,468701.36634293
2019-07-30,2701676.01027248
2019-07-31,2074874.53665731
2019-08-01,1543337.59628077
2019-08-02,983545.54334272
2019-08-03,788175.45770878
2019-08-04,543097.11369653
2019-08-05,576269.55693442
2019-08-06,2056729.90811009
2019-08-07,1663469.5567563
2019-08-08,864009.83979863
2019-08-09,1447436.79147246
2019-08-10,1401791.3961089
2019-08-11,1666812.8966758
2019-08-12,580351.42310834
2019-08-13,1136712.12461396
2019-08-14,1276596.43720532
2019-08-15,1432382.06373791
2019-08-16,1474035.60283845
2019-08-17,1052841.65130067
2019-08-18,1561539.10121129
2019-08-19,942200.37453111
2019-08-20,881228.73759238
2019-08-21,10743668.34168223
2019-08-22,24138790.48788344
2019-08-23,11095753.29976151
2019-08-24,682085.437968
2019-08-25,449496.90021298
2019-08-26,593258.10449399
2019-08-27,1037430.41972386
2019-08-28,903621.63142567
2019-08-29,892683.141826
2019-08-30,870259.78352875
2019-08-31,851565.0492565
2019-09-01,780978.36245274
2019-09-02,853708.9742096
2019-09-03,941541.26533795
2019-09-04,1030828.99673046
2019-09-05,1219664.44794057
2019-09-06,1238477.16022792
2019-09-07,1158871.62290344
2019-09-08,632992.56398442
2019-09-09,710284.52428823
2019-09-10,859691.74314153
2019-09-11,1218487.69989116
2019-09-12,1123050.84049576
2019-09-13,822054.6634477
2019-09-14,692054.7481414
2019-09-15,639592.23588607
2019-09-16,481582.17362512
2019-09-17,1000414.66825401
2019-09-18,1147402.06008768
2019-09-19,845779.29743018
2019-09-20,765074.58097629
2019-09-21,877649.70725548
2019-09-22,714139.44429395
2019-09-23,1909045.52528431
2019-09-24,1296370.35213121
2019-09-25,1359442.47593487
2019-09-26,1588365.90287873
2019-09-27,1118534.34617857
2019-09-28,925913.24510294
2019-09-29,672132.85165504
2019-09-30,611726.21612744
2019-10-01,1120854.54553373
2019-10-02,1130121.25067432
2019-10-03,846310.79575872
2019-10-04,814065.18643805
2019-10-05,711132.44403936
2019-10-06,499172.67694957
2019-10-07,524539.71194983
2019-10-08,703031.71112241
2019-10-09,843319.98390743
2019-10-10,888378.70862669
2019-10-11,827435.12180923
2019-10-12,736347.50978894
2019-10-13,460147.8598143
2019-10-14,434270.40534979
2019-10-15,818941.97624559
2019-10-16,762354.56785499
2019-10-17,1053682.8919046
2019-10-18,1014799.17384194
2019-10-19,1034496.0766987
2019-10-20,875221.32984725
2019-10-21,690228.68718879
2019-10-22,923023.46379005
2019-10-23,1128142.3690111
2019-10-24,1308931.53909932
2019-10-25,1020874.04541416
2019-10-26,1381492.77746425
2019-10-27,953268.76259693
2019-10-28,690536.63437615
2019-10-29,1978708.21927319
2019-10-30,1560269.51166696
2019-10-31,1943175.36670385
2019-11-01,1459543.84969183
2019-11-02,1196868.63666202
2019-11-03,852910.30366276
2019-11-04,797137.81838577
2019-11-05,950363.70174515
2019-11-06,1173262.54186139
2019-11-07,1402127.84658723
2019-11-08,1398930.99330141
2019-11-09,1393245.37508735
2019-11-10,939891.78881357
2019-11-11,731713.47976055
2019-11-12,757453.32590122
2019-11-13,1100531.51189068
2019-11-14,1239420.26240577
2019-11-15,1208386.05252069
2019-11-16,1294038.0321174
2019-11-17,679526.85691042
2019-11-18,670754.044846
2019-11-19,1336047.92076799
2019-11-20,920650.53354896
2019-11-21,827381.60619355
2019-11-22,1630367.85168085
2019-11-23,1522122.56689032
2019-11-24,1020273.20759811
2019-11-25,819447.53631555
2019-11-26,1340027.86651145
2019-11-27,1145714.23629709
2019-11-28,1001443.08110853
2019-11-29,781452.86162546
2019-11-30,973790.70999235
2019-12-01,772189.34275375
2019-12-02,656033.87825622
2019-12-03,867155.72763629
2019-12-04,857547.93290084
2019-12-05,2308308.54738984
2019-12-06,918128.31236884
2019-12-07,2270783.54304179
2019-12-08,979613.80454348
2019-12-09,700893.22691608
2019-12-10,1207504.79873227
2019-12-11,1244001.3966282
2019-12-12,1096338.00510792
2019-12-13,828994.56422368
2019-12-14,750382.5439083
2019-12-15,715361.29629777
2019-12-16,626717.42527931
2019-12-17,781737.17840589
2019-12-18,1761054.18320996
2019-12-19,1178074.86729216
2019-12-20,1004282.44600051
2019-12-21,987526.6895929
2019-12-22,671814.92237567
2019-12-23,764698.40836944
2019-12-24,965523.4299678
2019-12-25,706993.50797194
2019-12-26,588050.61258664
2019-12-27,721801.65311438
2019-12-28,894645.38657661
2019-12-29,642480.38110997
2019-12-30,638565.60252149
2019-12-31,924470.68340525
2020-01-01,713252.48391941
2020-01-02,439285.6629553
2020-01-03,689140.33489123
2020-01-04,1027476.31549613
2020-01-05,648227.34132915
2020-01-06,566138.04310759
2020-01-07,1091000.90262767
2020-01-08,795290.69318307
2020-01-09,897295.35712182
2020-01-10,1215361.29259585
2020-01-11,918496.92097244
2020-01-12,567285.06636835
2020-01-13,489015.21743828
2020-01-14,706737.92676001
2020-01-15,1267567.18262561
2020-01-16,1572586.57462988
2020-01-17,885841.49965231
2020-01-18,1115560.6482044
2020-01-19,514780.32107496
2020-01-20,626249.53993523
2020-01-21,972467.66535603
2020-01-22,664339.37848251
2020-01-23,890788.27639186
2020-01-24,888947.17445154
2020-01-25,680963.6189056
2020-01-26,476444.27357966
2020-01-27,568915.27337335
2020-01-28,1572734.2866632
2020-01-29,1002120.0962307
2020-01-30,880585.57847326
2020-01-31,1464009.36113104
2020-02-01,1190929.4013923
2020-02-02,814652.5337539
2020-02-03,698294.12892605
2020-02-04,1606347.11907314
2020-02-05,888960.9078029
